pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,35,2,142,2,,,,,341.54650669998955,,341.5352142000338,341.54650669998955,342.5460999000352,342.5460999000352,342.5460999000352,342.5460999000352,342.5460999000352,343.54611989995465,343.54611989995465,343.61717880005017,c,1,0.06534229998942465,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,35,3,143,3,,,,,343.6296761999838,,343.6181136999512,343.6296761999838,344.6295155000407,344.6295155000407,344.6295155000407,344.6295155000407,344.6295155000407,345.6295480999397,345.6295480999397,345.68385779997334,z,1,0.047169300029054284,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,36,0,144,0,,,,,345.6962952000322,,345.6847790000029,345.6962952000322,346.69602829997893,346.69602829997893,346.69602829997893,346.69602829997893,346.69602829997893,347.696372800041,347.696372800041,347.81668089993764,x,1,0.10359040007460862,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,36,1,145,1,,,,,347.8294825999765,,347.8175883999793,347.8294825999765,348.84612160001416,348.84612160001416,348.84612160001416,348.84612160001416,348.84612160001416,349.86283660004847,349.86283660004847,350.402015700005,v,1,0.5228289000224322,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,36,2,146,2,,,,,350.4129531000508,,350.4034263000358,350.4129531000508,351.412946299999,351.412946299999,351.412946299999,351.412946299999,351.412946299999,352.4130752000492,352.4130752000492,352.55049389996566,c,1,0.12840440007857978,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,36,3,147,3,,,,,352.5633587000193,,352.55152830004226,352.5633587000193,353.56298699998297,353.56298699998297,353.56298699998297,353.56298699998297,353.56298699998297,354.5630482999841,354.5630482999841,354.86870450002607,z,1,0.2934866000432521,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,37,0,148,0,,,,,354.8797309000511,,354.8706599000143,354.8797309000511,355.8799837999977,355.8799837999977,355.8799837999977,355.8799837999977,355.8799837999977,356.87948470003903,356.87948470003903,357.0841546000447,x,1,0.19533030001912266,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,37,1,149,1,,,,,357.0961922999704,,357.08533559995703,357.0961922999704,358.0964470000472,358.0964470000472,358.0964470000472,358.0964470000472,358.0964470000472,359.0961778999772,359.0961778999772,359.3834848999977,v,1,0.277572900056839,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,37,2,150,2,,,,,359.3961402999703,,359.3844397000503,359.3961402999703,360.3962317999685,360.3962317999685,360.3962317999685,360.3962317999685,360.3962317999685,361.3965299000265,361.3965299000265,361.65205569996033,c,1,0.2442478999728337,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,37,3,151,3,,,,,361.66302510001697,,361.65296279999893,361.66302510001697,362.66354910004884,362.66354910004884,362.66354910004884,362.66354910004884,362.66354910004884,363.66312789998483,363.66312789998483,364.00099339999724,z,1,0.32353409996721894,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,38,0,152,0,,,,,364.0130170000484,,364.0020783999935,364.0130170000484,365.01325620000716,365.01325620000716,365.01325620000716,365.01325620000716,365.01325620000716,366.0131724999519,366.0131724999519,366.28591650002636,x,1,0.26045559998601675,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,38,1,153,1,,,,,366.2964402999496,,366.2871057000011,366.2964402999496,367.2965923999436,367.2965923999436,367.2965923999436,367.2965923999436,367.2965923999436,368.2965626999503,368.2965626999503,368.60052700003143,v,1,0.2938892999663949,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,38,2,154,2,,,,,368.6131733999355,,368.6014919000445,368.6131733999355,369.6133766999701,369.6133766999701,369.6133766999701,369.6133766999701,369.6133766999701,370.613421499962,370.613421499962,370.8345191000262,c,1,0.21905950002837926,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,38,3,155,3,,,,,370.8467555999523,,370.8354911999777,370.8467555999523,371.84686409996357,371.84686409996357,371.84686409996357,371.84686409996357,371.84686409996357,372.8465675000334,372.8465675000334,372.93492659996264,z,1,0.08640280005056411,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,39,0,156,0,,,,,372.9464567999821,,372.93621429998893,372.9464567999821,373.94654130004346,373.94654130004346,373.94654130004346,373.94654130004346,373.94654130004346,374.94679590000305,374.94679590000305,375.1846402999945,x,1,0.23129869997501373,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,39,1,157,1,,,,,375.1969984000316,,375.18591180001386,375.1969984000316,376.21291839994956,376.21291839994956,376.21291839994956,376.21291839994956,376.21291839994956,377.1967239000369,377.1967239000369,377.6340928999707,v,1,0.42283799999859184,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,39,2,158,2,,,,,377.646696300013,,377.63504289998673,377.646696300013,378.64683089999016,378.64683089999016,378.64683089999016,378.64683089999016,378.64683089999016,379.6469136000378,379.6469136000378,379.9182567000389,c,1,0.2616314999759197,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,39,3,159,3,,,,,379.9301585999783,,379.9194771000184,379.9301585999783,380.93037219997495,380.93037219997495,380.93037219997495,380.93037219997495,380.93037219997495,381.93013470002916,381.93013470002916,382.1513509999495,z,1,0.20448870002292097,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,40,0,160,0,,,,,382.16357730003074,,382.15225229994394,382.16357730003074,383.16375730000436,383.16375730000436,383.16375730000436,383.16375730000436,383.16375730000436,384.16379200003576,384.16379200003576,384.33633870002814,x,1,0.16806830000132322,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,40,1,161,1,,,,,384.3469231999479,,384.33834889996797,384.3469231999479,385.34704709996004,385.34704709996004,385.34704709996004,385.34704709996004,385.34704709996004,386.3469891999848,386.3469891999848,386.4510142999934,v,1,0.0983718999195844,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,40,2,162,2,,,,,386.4637140999548,,386.45198769995477,386.4637140999548,387.46395619993564,387.46395619993564,387.46395619993564,387.46395619993564,387.46395619993564,388.4639832000248,388.4639832000248,388.61841370002367,c,1,0.1404387999791652,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,40,3,163,3,,,,,388.6304559999844,,388.6203373000026,388.6304559999844,389.63099980005063,389.63099980005063,389.63099980005063,389.63099980005063,389.63099980005063,390.6308126000222,390.6308126000222,390.8866396000376,z,1,0.242782499990426,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,41,0,164,0,,,,,390.8970886999741,,390.88783240003977,390.8970886999741,391.89719729998615,391.89719729998615,391.89719729998615,391.89719729998615,391.89719729998615,392.8974071999546,392.8974071999546,392.9512598000001,x,1,0.04613209993112832,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,41,1,165,1,,,,,392.96402940002736,,392.95247859996744,392.96402940002736,393.96389719995204,393.96389719995204,393.96389719995204,393.96389719995204,393.96389719995204,394.9639494000003,394.9639494000003,395.32024559995625,v,1,0.3445911000017077,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,41,2,166,2,,,,,395.330786800012,,395.32245159999,395.330786800012,396.3309715000214,396.3309715000214,396.3309715000214,396.3309715000214,396.3309715000214,397.3310189000331,397.3310189000331,397.7520715999417,c,1,0.41968119994271547,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,41,3,167,3,,,,,397.76410349993967,,397.7535144999856,397.76410349993967,398.7646107999608,398.7646107999608,398.7646107999608,398.7646107999608,398.7646107999608,399.76409990002867,399.76409990002867,399.95167730003595,z,1,0.17117800004780293,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,42,0,168,0,,,,,399.96403170004487,,399.95266900002025,399.96403170004487,400.9639758999692,400.9639758999692,400.9639758999692,400.9639758999692,400.9639758999692,401.9643107999582,401.9643107999582,402.4194731999887,x,1,0.4430388000328094,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,42,1,169,1,,,,,402.4306656999979,,402.420506299939,402.4306656999979,403.431295700022,403.431295700022,403.431295700022,403.431295700022,403.431295700022,404.43108170002233,404.43108170002233,404.7519796999404,v,1,0.31777859991416335,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,42,2,170,2,,,,,404.7642512000166,,404.75294309994206,404.7642512000166,405.7647125000367,405.7647125000367,405.7647125000367,405.7647125000367,405.7647125000367,406.76444399997126,406.76444399997126,407.06908060004935,c,1,0.29229490004945546,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,42,3,171,3,,,,,407.0811474999646,,407.0700138999382,407.0811474999646,408.0812620000215,408.0812620000215,408.0812620000215,408.0812620000215,408.0812620000215,409.0811871000333,409.0811871000333,409.3856793999439,z,1,0.28722339996602386,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,43,0,172,0,,,,,409.397566700005,,409.3869709999999,409.397566700005,410.39813079999294,410.39813079999294,410.39813079999294,410.39813079999294,410.39813079999294,411.3981472000014,411.3981472000014,411.60189219994936,x,1,0.1906101000495255,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,43,1,173,1,,,,,411.61481870000716,,411.60287459997926,411.61481870000716,412.6144572000485,412.6144572000485,412.6144572000485,412.6144572000485,412.6144572000485,413.61428290000185,413.61428290000185,413.88539449998643,v,1,0.2557258000597358,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,43,2,174,2,,,,,413.8979826000286,,413.8864325999748,413.8979826000286,414.8978513999609,414.8978513999609,414.8978513999609,414.8978513999609,414.8978513999609,415.8976672999561,415.8976672999561,416.18492739996873,c,1,0.27699250006116927,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,43,3,175,3,,,,,416.1977972999448,,416.18596479995176,416.1977972999448,417.19773769995663,417.19773769995663,417.19773769995663,417.19773769995663,417.19773769995663,418.19778209994547,418.19778209994547,418.6529341000132,z,1,0.44784680008888245,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,44,0,176,0,,,,,418.6648223999655,,418.6538213000167,418.6648223999655,419.6646941000363,419.6646941000363,419.6646941000363,419.6646941000363,419.6646941000363,420.6649357000133,420.6649357000133,420.9352126000449,x,1,0.2626958000473678,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,44,1,177,1,,,,,420.9481585000176,,420.93634489993565,420.9481585000176,421.9486559999641,421.9486559999641,421.9486559999641,421.9486559999641,421.9486559999641,422.9483461000491,422.9483461000491,423.23618030000944,v,1,0.2720162000041455,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,44,2,178,2,,,,,423.24840869999025,,423.2371446000179,423.24840869999025,424.24831529997755,424.24831529997755,424.24831529997755,424.24831529997755,424.24831529997755,425.2484759000363,425.2484759000363,425.5694482999388,c,1,0.31484750006347895,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,44,3,179,3,,,,,425.5813247000333,,425.57088310003746,425.5813247000333,426.5813523000106,426.5813523000106,426.5813523000106,426.5813523000106,426.5813523000106,427.5821540999459,427.5821540999459,427.90291539998725,z,1,0.3143526999047026,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,45,0,180,0,,,,,427.91529389994685,,427.90383309999015,427.91529389994685,428.9148130000103,428.9148130000103,428.9148130000103,428.9148130000103,428.9148130000103,429.9152321999427,429.9152321999427,430.20255589997396,x,1,0.2743196999654174,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,45,1,181,1,,,,,430.21499989996664,,430.2034693999449,430.21499989996664,431.21516939997673,431.21516939997673,431.21516939997673,431.21516939997673,431.21516939997673,432.21508290001657,432.21508290001657,432.2546941000037,v,1,0.03250029997434467,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,45,2,182,2,,,,,432.2652542999713,,432.25669359997846,432.2652542999713,433.2654373999685,433.2654373999685,433.2654373999685,433.2654373999685,433.2654373999685,434.2655070000328,434.2655070000328,434.60249850002583,c,1,0.32102710008621216,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,45,3,183,3,,,,,434.6152299999958,,434.6033489999827,434.6152299999958,435.6151230999967,435.6151230999967,435.6151230999967,435.6151230999967,435.6151230999967,436.6153728000354,436.6153728000354,436.61988769995514,z,1,0.0006198000628501177,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,46,0,184,0,,,,,436.6319765000371,,436.62081470002886,436.6319765000371,437.63239219994284,437.63239219994284,437.63239219994284,437.63239219994284,437.63239219994284,438.63196529995184,438.63196529995184,438.6861265000189,x,1,0.03830430004745722,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,46,1,185,1,,,,,438.69872760004364,,438.68704400002025,438.69872760004364,439.6985527999932,439.6985527999932,439.6985527999932,439.6985527999932,439.6985527999932,440.6988607000094,440.6988607000094,441.08628539997153,v,1,0.377553700003773,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,46,2,186,2,,,,,441.0986174000427,,441.08719560003374,441.0986174000427,442.09893290000036,442.09893290000036,442.09893290000036,442.09893290000036,442.09893290000036,443.09885479998775,443.09885479998775,443.40329909999855,c,1,0.29564590007066727,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,46,3,187,3,,,,,443.4155466000084,,443.4042224000441,443.4155466000084,444.4156536000082,444.4156536000082,444.4156536000082,444.4156536000082,444.4156536000082,445.41556919994764,445.41556919994764,445.7532132000197,z,1,0.33533340005669743,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,47,0,188,0,,,,,445.7658151999349,,445.7541340000462,445.7658151999349,446.7655413999455,446.7655413999455,446.7655413999455,446.7655413999455,446.7655413999455,447.765583600034,447.765583600034,447.96996479993686,x,1,0.1891926999669522,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,47,1,189,1,,,,,447.982296400005,,447.97083599993493,447.982296400005,448.9824174999958,448.9824174999958,448.9824174999958,448.9824174999958,448.9824174999958,449.98254410002846,449.98254410002846,450.30311670002993,v,1,0.3186665999237448,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,47,2,190,2,,,,,450.3158386000432,,450.3040269999765,450.3158386000432,451.3158897999674,451.3158897999674,451.3158897999674,451.3158897999674,451.3158897999674,452.31580410001334,452.31580410001334,452.63645780005027,c,1,0.314570700051263,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,47,3,191,3,,,,,452.6492568999529,,452.6375484999735,452.6492568999529,453.6490993000334,453.6490993000334,453.6490993000334,453.6490993000334,453.6490993000334,454.6492479000008,454.6492479000008,454.78697160002775,z,1,0.1340238000266254,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,48,0,192,0,,,,,454.79915610002354,,454.7878987999866,454.79915610002354,455.799163699965,455.799163699965,455.799163699965,455.799163699965,455.799163699965,456.7991620999528,456.7991620999528,456.9035469000228,x,1,0.09624670003540814,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,48,1,193,1,,,,,456.9157800000394,,456.90443720004987,456.9157800000394,457.9156197999837,457.9156197999837,457.9156197999837,457.9156197999837,457.9156197999837,458.9157657000469,458.9157657000469,459.1201139000477,v,1,0.18757589999586344,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,48,2,194,2,,,,,459.1321574000176,,459.12114199995995,459.1321574000176,460.13256109994836,460.13256109994836,460.13256109994836,460.13256109994836,460.13256109994836,461.1655138999922,461.1655138999922,461.3071611999767,c,1,0.1348724999697879,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,48,3,195,3,,,,,461.3320429000305,,461.3090394999599,461.3320429000305,462.33227789995726,462.33227789995726,462.33227789995726,462.33227789995726,462.3494044999825,463.31594140001107,463.31594140001107,463.45333699998446,z,1,0.13145659992005676,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,49,0,196,0,,,,,463.4659481999697,,463.45423120004125,463.4659481999697,464.465867199935,464.465867199935,464.465867199935,464.465867199935,464.465867199935,465.4660676999483,465.4660676999483,465.5870062999893,x,1,0.11761900002602488,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,49,1,197,1,,,,,465.5993964000372,,465.5879361999687,465.5993964000372,466.5993138999911,466.5993138999911,466.5993138999911,466.5993138999911,466.5993138999911,467.59937429998536,467.59937429998536,467.7372884999495,v,1,0.1281635999912396,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,49,2,198,2,,,,,467.7495294000255,,467.73821260000113,467.7495294000255,468.749529600027,468.749529600027,468.749529600027,468.749529600027,468.749529600027,469.7497154000448,469.7497154000448,469.92023739998695,c,1,0.15755230002105236,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,49,3,199,3,,,,,469.93308240000624,,469.9214004999958,469.93308240000624,470.93271760002244,470.93271760002244,470.93271760002244,470.93271760002244,470.93271760002244,471.9333080999786,471.9333080999786,472.22022719995584,z,1,0.27939070004504174,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,0,0,0,0,472.23306340002455,,472.22538359998725,472.23306340002455,473.2328450999921,473.2328450999921,473.2328450999921,473.2328450999921,473.2328450999921,474.23313920001965,474.23313920001965,474.5538457999937,x,1,0.3087218999862671,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,0,1,1,2,474.5663126000436,,474.5550825999817,474.5663126000436,475.56608859996777,475.56608859996777,475.56608859996777,475.56608859996777,475.56608859996777,476.56619289994705,476.56619289994705,476.95385970000643,v,0,0.3776443999959156,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,0,2,2,3,476.9662892000051,,476.95480109995697,476.9662892000051,477.96617609995883,477.96617609995883,477.96617609995883,477.96617609995883,477.96617609995883,478.9661466999678,478.9661466999678,479.6535491000395,z,1,0.679625799995847,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,0,3,3,1,479.6661808999488,,479.65444810001645,479.6661808999488,480.66633529996034,480.66633529996034,480.66633529996034,480.66633529996034,480.66633529996034,481.66625579993706,481.66625579993706,482.42093360004947,v,1,0.7534370999783278,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,1,0,4,1,482.4331531999633,,482.4218794000335,482.4331531999633,483.4329688999569,483.4329688999569,483.4329688999569,483.4329688999569,483.4329688999569,484.4332057000138,484.4332057000138,485.38755200000014,v,1,0.951450299937278,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,1,1,5,0,485.39986889995635,,485.3884772999445,485.39986889995635,486.39974649995565,486.39974649995565,486.39974649995565,486.39974649995565,486.39974649995565,487.39994829997886,487.39994829997886,488.12060330004897,x,1,0.7090954999439418,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,1,2,6,3,488.13347909995355,,488.12153610005043,488.13347909995355,489.13341310003307,489.13341310003307,489.13341310003307,489.13341310003307,489.13341310003307,490.1333235000493,490.1333235000493,490.92137630004436,z,1,0.7870403000852093,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,1,3,7,2,490.9334254999412,,490.92230770003516,490.9334254999412,491.9333857999882,491.9333857999882,491.9333857999882,491.9333857999882,491.9333857999882,492.9330512000015,492.9330512000015,493.42091270000674,c,1,0.48224619997199625,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,2,0,8,3,493.43352069996763,,493.42191190004814,493.43352069996763,494.43346430000383,494.43346430000383,494.43346430000383,494.43346430000383,494.43346430000383,495.43357350002043,495.43357350002043,495.9211417000042,z,1,0.4732631000224501,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,2,1,9,2,495.9334128999617,,495.9220608000178,495.9334128999617,496.93343289999757,496.93343289999757,496.93343289999757,496.93343289999757,496.93343289999757,497.93322240002453,497.93322240002453,498.8217671000166,c,1,0.8837919000070542,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,2,2,10,0,498.83379539998714,,498.82291899994016,498.83379539998714,499.83357879996765,499.83357879996765,499.83357879996765,499.83357879996765,499.83357879996765,500.8335538000101,500.8335538000101,501.6546469000168,x,1,0.8133618999272585,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,2,3,11,1,501.66689819993917,,501.65555719996337,501.66689819993917,502.6670901000034,502.6670901000034,502.6670901000034,502.6670901000034,502.6670901000034,503.6670512999408,503.6670512999408,504.32110069994815,v,1,0.6528644000645727,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,3,0,12,3,504.3335333999712,,504.3220683999825,504.3335333999712,505.33391929999925,505.33391929999925,505.33391929999925,505.33391929999925,505.33391929999925,506.3339170999825,506.3339170999825,506.85483339999337,z,1,0.5063956000376493,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,3,1,13,0,506.8672043000115,,506.85577859997284,506.8672043000115,507.867095900001,507.867095900001,507.867095900001,507.867095900001,507.867095900001,508.8671743000159,508.8671743000159,509.57169030001387,x,1,0.6897617999929935,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,3,2,14,1,509.58393429999705,,509.5726248000283,509.58393429999705,510.5842515999684,510.5842515999684,510.5842515999684,510.5842515999684,510.5842515999684,511.5842487999471,511.5842487999471,512.2881979999365,v,1,0.7008792000124231,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,3,3,15,2,512.3006631999742,,512.2891219999874,512.3006631999742,513.3006160999648,513.3006160999648,513.3006160999648,513.3006160999648,513.3006160999648,514.3011480999412,514.3011480999412,514.9382973000174,c,1,0.6252423000987619,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,4,0,16,0,514.9508043000242,,514.9392944000429,514.9508043000242,515.9507103000069,515.9507103000069,515.9507103000069,515.9507103000069,515.9507103000069,516.9506847000448,516.9506847000448,517.6211415999569,x,1,0.6682583999354392,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,4,1,17,2,517.6341251999838,,517.6221130000195,517.6341251999838,518.6340747999493,518.6340747999493,518.6340747999493,518.6340747999493,518.6340747999493,519.6340867000399,519.6340867000399,520.3549415000016,c,1,0.7045880999648944,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,4,2,18,3,520.3676796000218,,520.355871799984,520.3676796000218,521.3678890999872,521.3678890999872,521.3678890999872,521.3678890999872,521.3678890999872,522.3675332999555,522.3675332999555,522.754873399972,z,1,0.37845640000887215,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,4,3,19,1,522.7675460999599,,522.755777399987,522.7675460999599,523.7676255999831,523.7676255999831,523.7676255999831,523.7676255999831,523.7676255999831,524.7674606000073,524.7674606000073,525.5216329999967,v,1,0.7464995000045747,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
