12.3043 	EXP 	line1: autoDraw = False
12.3043 	EXP 	line2: autoDraw = False
12.3043 	EXP 	line3: autoDraw = False
12.3043 	EXP 	line4: autoDraw = False
12.3043 	EXP 	probe: autoDraw = False
12.3043 	EXP 	fixation: autoDraw = True
13.3043 	EXP 	fixation: autoDraw = False
13.3043 	EXP 	line1: autoDraw = True
13.3043 	EXP 	line2: autoDraw = True
13.3043 	EXP 	line3: autoDraw = True
13.3043 	EXP 	line4: autoDraw = True
14.3043 	INFO 	Keyboard events cleared
14.3039 	EXP 	probe: autoDraw = True
14.8848 	DATA 	Keypress: x
14.9117 	EXP 	New trial (rep=1, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
14.9207 	EXP 	fixation: autoDraw = False
14.9207 	EXP 	line1: autoDraw = False
14.9207 	EXP 	line2: autoDraw = False
14.9207 	EXP 	line3: autoDraw = False
14.9207 	EXP 	line4: autoDraw = False
14.9207 	EXP 	probe: autoDraw = False
14.9207 	EXP 	fixation: autoDraw = True
14.9773 	DATA 	Keypress: d
15.9207 	EXP 	fixation: autoDraw = False
15.9207 	EXP 	line1: autoDraw = True
15.9207 	EXP 	line2: autoDraw = True
15.9207 	EXP 	line3: autoDraw = True
15.9207 	EXP 	line4: autoDraw = True
16.9375 	INFO 	Keyboard events cleared
16.9370 	EXP 	probe: autoDraw = True
18.0101 	EXP 	New trial (rep=1, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
18.0119 	DATA 	Keypress: v
18.0210 	EXP 	fixation: autoDraw = False
18.0210 	EXP 	line1: autoDraw = False
18.0210 	EXP 	line2: autoDraw = False
18.0210 	EXP 	line3: autoDraw = False
18.0210 	EXP 	line4: autoDraw = False
18.0210 	EXP 	probe: autoDraw = False
18.0210 	EXP 	fixation: autoDraw = True
19.0372 	EXP 	fixation: autoDraw = False
19.0372 	EXP 	line1: autoDraw = True
19.0372 	EXP 	line2: autoDraw = True
19.0372 	EXP 	line3: autoDraw = True
19.0372 	EXP 	line4: autoDraw = True
20.0213 	INFO 	Keyboard events cleared
20.0208 	EXP 	probe: autoDraw = True
20.6865 	DATA 	Keypress: c
20.7094 	EXP 	New trial (rep=1, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
20.7210 	EXP 	fixation: autoDraw = False
20.7210 	EXP 	line1: autoDraw = False
20.7210 	EXP 	line2: autoDraw = False
20.7210 	EXP 	line3: autoDraw = False
20.7210 	EXP 	line4: autoDraw = False
20.7210 	EXP 	probe: autoDraw = False
20.7210 	EXP 	fixation: autoDraw = True
21.7212 	EXP 	fixation: autoDraw = False
21.7212 	EXP 	line1: autoDraw = True
21.7212 	EXP 	line2: autoDraw = True
21.7212 	EXP 	line3: autoDraw = True
21.7212 	EXP 	line4: autoDraw = True
22.7217 	INFO 	Keyboard events cleared
22.7213 	EXP 	probe: autoDraw = True
23.3291 	EXP 	New trial (rep=2, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
23.3308 	DATA 	Keypress: z
23.3376 	EXP 	fixation: autoDraw = False
23.3376 	EXP 	line1: autoDraw = False
23.3376 	EXP 	line2: autoDraw = False
23.3376 	EXP 	line3: autoDraw = False
23.3376 	EXP 	line4: autoDraw = False
23.3376 	EXP 	probe: autoDraw = False
23.3376 	EXP 	fixation: autoDraw = True
24.3540 	EXP 	fixation: autoDraw = False
24.3540 	EXP 	line1: autoDraw = True
24.3540 	EXP 	line2: autoDraw = True
24.3540 	EXP 	line3: autoDraw = True
24.3540 	EXP 	line4: autoDraw = True
25.3543 	INFO 	Keyboard events cleared
25.3538 	EXP 	probe: autoDraw = True
25.8781 	EXP 	New trial (rep=2, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
25.8805 	DATA 	Keypress: x
25.8877 	EXP 	fixation: autoDraw = False
25.8877 	EXP 	line1: autoDraw = False
25.8877 	EXP 	line2: autoDraw = False
25.8877 	EXP 	line3: autoDraw = False
25.8877 	EXP 	line4: autoDraw = False
25.8877 	EXP 	probe: autoDraw = False
25.8877 	EXP 	fixation: autoDraw = True
26.8878 	EXP 	fixation: autoDraw = False
26.8878 	EXP 	line1: autoDraw = True
26.8878 	EXP 	line2: autoDraw = True
26.8878 	EXP 	line3: autoDraw = True
26.8878 	EXP 	line4: autoDraw = True
27.8882 	INFO 	Keyboard events cleared
27.8878 	EXP 	probe: autoDraw = True
28.5652 	DATA 	Keypress: v
28.5777 	EXP 	New trial (rep=2, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
28.5877 	EXP 	fixation: autoDraw = False
28.5877 	EXP 	line1: autoDraw = False
28.5877 	EXP 	line2: autoDraw = False
28.5877 	EXP 	line3: autoDraw = False
28.5877 	EXP 	line4: autoDraw = False
28.5877 	EXP 	probe: autoDraw = False
28.5877 	EXP 	fixation: autoDraw = True
29.5877 	EXP 	fixation: autoDraw = False
29.5877 	EXP 	line1: autoDraw = True
29.5877 	EXP 	line2: autoDraw = True
29.5877 	EXP 	line3: autoDraw = True
29.5877 	EXP 	line4: autoDraw = True
30.5879 	INFO 	Keyboard events cleared
30.5876 	EXP 	probe: autoDraw = True
31.2510 	DATA 	Keypress: c
31.2603 	EXP 	New trial (rep=2, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
31.2710 	EXP 	fixation: autoDraw = False
31.2710 	EXP 	line1: autoDraw = False
31.2710 	EXP 	line2: autoDraw = False
31.2710 	EXP 	line3: autoDraw = False
31.2710 	EXP 	line4: autoDraw = False
31.2710 	EXP 	probe: autoDraw = False
31.2710 	EXP 	fixation: autoDraw = True
32.2711 	EXP 	fixation: autoDraw = False
32.2711 	EXP 	line1: autoDraw = True
32.2711 	EXP 	line2: autoDraw = True
32.2711 	EXP 	line3: autoDraw = True
32.2711 	EXP 	line4: autoDraw = True
33.2715 	INFO 	Keyboard events cleared
33.2712 	EXP 	probe: autoDraw = True
33.9933 	EXP 	New trial (rep=3, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
33.9951 	DATA 	Keypress: z
34.0045 	EXP 	fixation: autoDraw = False
